datetime,temp,humidity,precip,precipprob,preciptype,region
2019-02-23T00:00:00,4.3,69.92,0.0,0,,North San Jose
2019-02-23T01:00:00,3.8,72.36,0.0,0,,North San Jose
2019-02-23T02:00:00,2.2,81.05,0.0,0,,North San Jose
2019-02-23T03:00:00,1.7,84.02,0.0,0,,North San Jose
2019-02-23T04:00:00,2.9,77.48,0.0,0,,North San Jose
2019-02-23T05:00:00,1.2,84.24,0.0,0,,North San Jose
2019-02-23T06:00:00,2.8,74.87,0.0,0,,North San Jose
2019-02-23T07:00:00,3.3,72.44,0.0,0,,North San Jose
2019-02-23T08:00:00,4.3,73.28,0.0,0,,North San Jose
2019-02-23T09:00:00,6.2,67.8,0.0,0,,North San Jose
2019-02-23T10:00:00,8.9,58.44,0.0,0,,North San Jose
2019-02-23T11:00:00,11.7,52.06,0.0,0,,North San Jose
2019-02-23T12:00:00,13.3,38.52,0.0,0,,North San Jose
2019-02-23T13:00:00,13.8,33.5,0.0,0,,North San Jose
2019-02-23T14:00:00,13.8,52.65,0.0,0,,North San Jose
2019-02-23T15:00:00,13.8,59.65,0.0,0,,North San Jose
2019-02-23T16:00:00,12.8,63.6,0.0,0,,North San Jose
2019-02-23T17:00:00,11.7,68.52,0.0,0,,North San Jose
2019-02-23T18:00:00,11.1,68.74,0.0,0,,North San Jose
2019-02-23T19:00:00,10.0,76.75,0.0,0,,North San Jose
2019-02-23T20:00:00,10.0,74.25,0.0,0,,North San Jose
2019-02-23T21:00:00,9.4,74.21,0.0,0,,North San Jose
2019-02-23T22:00:00,8.4,82.78,0.0,0,,North San Jose
2019-02-23T23:00:00,7.8,85.7,0.0,0,,North San Jose
2019-02-24T00:00:00,7.8,82.05,0.0,0,,North San Jose
2019-02-24T01:00:00,7.9,82.02,0.0,0,,North San Jose
2019-02-24T02:00:00,7.2,85.66,0.0,0,,North San Jose
2019-02-24T03:00:00,6.7,88.47,0.0,0,,North San Jose
2019-02-24T04:00:00,6.7,88.62,0.0,0,,North San Jose
2019-02-24T05:00:00,6.2,91.94,0.0,0,,North San Jose
2019-02-24T06:00:00,6.7,88.54,0.0,0,,North San Jose
2019-02-24T07:00:00,6.7,88.63,0.0,0,,North San Jose
2019-02-24T08:00:00,7.9,82.17,0.0,0,,North San Jose
2019-02-24T09:00:00,9.3,80.28,0.0,0,,North San Jose
2019-02-24T10:00:00,11.2,73.81,0.0,0,,North San Jose
2019-02-24T11:00:00,12.8,63.82,0.0,0,,North San Jose
2019-02-24T12:00:00,14.3,57.79,0.0,0,,North San Jose
2019-02-24T13:00:00,15.0,55.43,0.0,0,,North San Jose
2019-02-24T14:00:00,14.3,57.75,0.0,0,,North San Jose
2019-02-24T15:00:00,15.6,55.33,0.0,0,,North San Jose
2019-02-24T16:00:00,13.8,62.03,0.0,0,,North San Jose
2019-02-24T17:00:00,12.2,71.24,0.0,0,,North San Jose
2019-02-24T18:00:00,11.7,68.58,0.0,0,,North San Jose
2019-02-24T19:00:00,11.2,68.56,0.0,0,,North San Jose
2019-02-24T20:00:00,10.0,73.88,0.0,0,,North San Jose
2019-02-24T21:00:00,9.4,77.0,0.0,0,,North San Jose
2019-02-24T22:00:00,10.0,74.15,0.0,0,,North San Jose
2019-02-24T23:00:00,10.0,76.78,0.0,0,,North San Jose
2019-02-25T00:00:00,10.0,77.0,0.0,0,,North San Jose
2019-02-25T01:00:00,10.0,76.92,0.0,0,,North San Jose
2019-02-25T02:00:00,8.9,82.93,0.0,0,,North San Jose
2019-02-25T03:00:00,9.4,83.2,0.0,0,,North San Jose
2019-02-25T04:00:00,9.3,83.39,0.0,0,,North San Jose
2019-02-25T05:00:00,10.0,77.02,0.0,0,,North San Jose
2019-02-25T06:00:00,8.9,86.06,0.0,0,,North San Jose
2019-02-25T07:00:00,8.8,86.13,0.0,0,,North San Jose
2019-02-25T08:00:00,10.0,82.43,0.0,0,,North San Jose
2019-02-25T09:00:00,11.2,76.34,0.0,0,,North San Jose
2019-02-25T10:00:00,12.8,68.51,0.0,0,,North San Jose
2019-02-25T11:00:00,12.9,71.35,0.0,0,,North San Jose
2019-02-25T12:00:00,12.9,71.27,0.0,0,,North San Jose
2019-02-25T13:00:00,12.9,73.77,0.0,0,,North San Jose
2019-02-25T14:00:00,13.4,69.13,0.0,0,,North San Jose
2019-02-25T15:00:00,13.4,69.28,0.0,0,,North San Jose
2019-02-25T16:00:00,13.4,71.57,0.0,0,,North San Jose
2019-02-25T17:00:00,12.9,71.53,0.0,0,,North San Jose
2019-02-25T18:00:00,12.9,71.45,0.0,0,,North San Jose
2019-02-25T19:00:00,12.9,71.51,0.0,0,,North San Jose
2019-02-25T20:00:00,12.9,73.9,0.0,0,,North San Jose
2019-02-25T21:00:00,13.3,71.62,0.0,0,,North San Jose
2019-02-25T22:00:00,13.3,71.62,0.0,0,,North San Jose
2019-02-25T23:00:00,13.3,69.32,0.0,0,,North San Jose
2019-02-26T00:00:00,12.9,71.5,0.0,0,,North San Jose
2019-02-26T01:00:00,12.9,68.56,0.0,0,,North San Jose
2019-02-26T02:00:00,12.8,71.71,0.0,0,,North San Jose
2019-02-26T03:00:00,12.2,74.86,0.003,100,rain,North San Jose
2019-02-26T04:00:00,11.7,77.14,0.0,0,,North San Jose
2019-02-26T05:00:00,11.7,77.28,0.003,100,rain,North San Jose
2019-02-26T06:00:00,11.7,77.18,0.0,0,,North San Jose
2019-02-26T07:00:00,11.7,73.95,0.0,0,,North San Jose
2019-02-26T08:00:00,11.7,73.83,0.0,0,,North San Jose
2019-02-26T09:00:00,12.2,71.5,0.0,0,,North San Jose
2019-02-26T10:00:00,12.2,74.48,0.0,0,,North San Jose
2019-02-26T11:00:00,13.4,71.63,0.0,0,,North San Jose
2019-02-26T12:00:00,14.3,67.2,0.0,0,,North San Jose
2019-02-26T13:00:00,15.0,64.47,0.0,0,,North San Jose
2019-02-26T14:00:00,15.6,61.93,0.0,0,,North San Jose
2019-02-26T15:00:00,15.0,64.55,0.011000000000000001,100,rain,North San Jose
2019-02-26T16:00:00,14.3,71.72,0.009000000000000001,100,rain,North San Jose
2019-02-26T17:00:00,13.8,71.75,0.003,100,rain,North San Jose
2019-02-26T18:00:00,13.4,76.38,0.0,0,,North San Jose
2019-02-26T19:00:00,13.8,71.67,0.0,0,,North San Jose
2019-02-26T20:00:00,13.9,69.32,0.0,0,,North San Jose
2019-02-26T21:00:00,13.3,69.42,0.0,0,,North San Jose
2019-02-26T22:00:00,12.2,77.17,0.008,100,rain,North San Jose
2019-02-26T23:00:00,11.7,82.41,0.502,100,rain,North San Jose
2019-02-27T00:00:00,11.7,85.31,0.6829999999999999,100,rain,North San Jose
2019-02-27T01:00:00,11.2,92.34,1.4909999999999999,100,rain,North San Jose
2019-02-27T02:00:00,12.2,86.34,0.54,100,rain,North San Jose
2019-02-27T03:00:00,11.7,92.93,0.8029999999999999,100,rain,North San Jose
2019-02-27T04:00:00,12.2,90.13,0.299,100,rain,North San Jose
2019-02-27T05:00:00,12.2,92.96,0.38799999999999996,100,rain,North San Jose
2019-02-27T06:00:00,11.8,95.95,0.302,100,rain,North San Jose
2019-02-27T07:00:00,12.3,92.87,0.152,100,rain,North San Jose
2019-02-27T08:00:00,12.2,92.96,0.777,100,rain,North San Jose
2019-02-27T09:00:00,12.9,92.38,0.001,100,rain,North San Jose
2019-02-27T10:00:00,13.4,91.88,0.0,0,,North San Jose
2019-02-27T11:00:00,15.0,89.08,0.0,0,,North San Jose
2019-02-27T12:00:00,17.2,72.23,0.0,0,,North San Jose
2019-02-27T13:00:00,17.8,72.25,0.0,0,,North San Jose
2019-02-27T14:00:00,16.7,72.13,0.0,0,,North San Jose
2019-02-27T15:00:00,16.2,74.57,0.0,0,,North San Jose
2019-02-27T16:00:00,15.0,80.31,0.0,0,,North San Jose
2019-02-27T17:00:00,14.9,77.87,0.0,0,,North San Jose
2019-02-27T18:00:00,14.3,81.09,0.01,100,rain,North San Jose
2019-02-27T19:00:00,12.8,89.04,0.003,100,rain,North San Jose
2019-02-27T20:00:00,11.7,95.84,0.484,100,rain,North San Jose
2019-02-27T21:00:00,11.7,95.88,0.004,100,rain,North San Jose
2019-02-27T22:00:00,11.7,93.18,0.003,100,rain,North San Jose
2019-02-27T23:00:00,10.6,99.79,0.301,100,rain,North San Jose
2019-02-28T00:00:00,10.6,99.82,0.3,100,rain,North San Jose
2019-02-28T01:00:00,10.0,99.67,0.7709999999999999,100,rain,North San Jose
2019-02-28T02:00:00,9.4,96.33,0.485,100,rain,North San Jose
2019-02-28T03:00:00,8.9,96.16,0.28800000000000003,100,rain,North San Jose
2019-02-28T04:00:00,9.4,93.16,0.0,0,,North San Jose
2019-02-28T05:00:00,9.4,96.22,0.0,0,,North San Jose
2019-02-28T06:00:00,9.4,96.34,0.0,0,,North San Jose
2019-02-28T07:00:00,9.4,96.27,0.0,0,,North San Jose
2019-02-28T08:00:00,10.0,95.21,0.0,0,,North San Jose
2019-02-28T09:00:00,10.0,92.01,0.0,0,,North San Jose
2019-02-28T10:00:00,10.7,79.03,0.0,0,,North San Jose
2019-02-28T11:00:00,11.7,73.83,0.0,0,,North San Jose
2019-02-28T12:00:00,12.8,71.2,0.0,0,,North San Jose
2019-02-28T13:00:00,14.3,66.98,0.0,0,,North San Jose
2019-02-28T14:00:00,14.3,64.74,0.0,0,,North San Jose
2019-02-28T15:00:00,14.3,62.04,0.0,0,,North San Jose
2019-02-28T16:00:00,14.3,64.72,0.0,0,,North San Jose
2019-02-28T17:00:00,13.3,66.03,0.0,0,,North San Jose
2019-02-28T18:00:00,11.7,66.17,0.0,0,,North San Jose
2019-02-28T19:00:00,11.2,65.59,0.0,0,,North San Jose
2019-02-28T20:00:00,10.0,73.94,0.0,0,,North San Jose
2019-02-28T21:00:00,10.0,76.47,0.0,0,,North San Jose
2019-02-28T22:00:00,10.0,70.99,0.0,0,,North San Jose
2019-02-28T23:00:00,10.0,71.08,0.0,0,,North San Jose
